sample_id,time_sec,rx1_sub_0,rx1_sub_1,rx1_sub_2,rx1_sub_3,rx1_sub_4,rx1_sub_5,rx1_sub_6,rx1_sub_7,rx1_sub_8,rx1_sub_9,rx1_sub_10,rx1_sub_11,rx1_sub_12,rx1_sub_13,rx1_sub_14,rx1_sub_15,rx1_sub_16,rx1_sub_17,rx1_sub_18,rx1_sub_19,rx1_sub_20,rx1_sub_21,rx1_sub_22,rx1_sub_23,rx1_sub_24,rx1_sub_25,rx1_sub_26,rx1_sub_27,rx1_sub_28,rx1_sub_29,rx1_sub_30,rx1_sub_31,rx1_sub_32,rx1_sub_33,rx1_sub_34,rx1_sub_35,rx1_sub_36,rx1_sub_37,rx1_sub_38,rx1_sub_39,rx1_sub_40,rx1_sub_41,rx1_sub_42,rx1_sub_43,rx1_sub_44,rx1_sub_45,rx1_sub_46,rx1_sub_47,rx1_sub_48,rx1_sub_49,rx1_sub_50,rx1_sub_51,rx3_sub_0,rx3_sub_1,rx3_sub_2,rx3_sub_3,rx3_sub_4,rx3_sub_5,rx3_sub_6,rx3_sub_7,rx3_sub_8,rx3_sub_9,rx3_sub_10,rx3_sub_11,rx3_sub_12,rx3_sub_13,rx3_sub_14,rx3_sub_15,rx3_sub_16,rx3_sub_17,rx3_sub_18,rx3_sub_19,rx3_sub_20,rx3_sub_21,rx3_sub_22,rx3_sub_23,rx3_sub_24,rx3_sub_25,rx3_sub_26,rx3_sub_27,rx3_sub_28,rx3_sub_29,rx3_sub_30,rx3_sub_31,rx3_sub_32,rx3_sub_33,rx3_sub_34,rx3_sub_35,rx3_sub_36,rx3_sub_37,rx3_sub_38,rx3_sub_39,rx3_sub_40,rx3_sub_41,rx3_sub_42,rx3_sub_43,rx3_sub_44,rx3_sub_45,rx3_sub_46,rx3_sub_47,rx3_sub_48,rx3_sub_49,rx3_sub_50,rx3_sub_51,rx2_sub_0,rx2_sub_1,rx2_sub_2,rx2_sub_3,rx2_sub_4,rx2_sub_5,rx2_sub_6,rx2_sub_7,rx2_sub_8,rx2_sub_9,rx2_sub_10,rx2_sub_11,rx2_sub_12,rx2_sub_13,rx2_sub_14,rx2_sub_15,rx2_sub_16,rx2_sub_17,rx2_sub_18,rx2_sub_19,rx2_sub_20,rx2_sub_21,rx2_sub_22,rx2_sub_23,rx2_sub_24,rx2_sub_25,rx2_sub_26,rx2_sub_27,rx2_sub_28,rx2_sub_29,rx2_sub_30,rx2_sub_31,rx2_sub_32,rx2_sub_33,rx2_sub_34,rx2_sub_35,rx2_sub_36,rx2_sub_37,rx2_sub_38,rx2_sub_39,rx2_sub_40,rx2_sub_41,rx2_sub_42,rx2_sub_43,rx2_sub_44,rx2_sub_45,rx2_sub_46,rx2_sub_47,rx2_sub_48,rx2_sub_49,rx2_sub_50,rx2_sub_51
sujin_stand_normal_11,0.0,12.727922,14.142136,14.866069,14.866069,14.21267,12.806248,11.401754,10.0,8.944272,7.615773,7.071068,6.0,6.0,5.09902,5.830952,5.0,5.656854,5.0,5.09902,6.0,6.082763,7.071068,7.28011,7.615773,7.615773,6.708204,17.804494,19.416488,20.124612,19.697716,17.720045,15.524175,12.165525,7.071068,3.162278,2.236068,5.656854,9.219544,11.313708,13.453624,14.21267,15.620499,15.811388,16.643317,16.124515,14.764823,12.529964,10.816654,8.485281,6.708204,6.0,8.062258,26.0,25.632011,23.086793,20.248457,17.088007,13.0,10.816654,9.219544,9.433981,9.848858,10.440307,11.401754,12.649111,12.649111,13.601471,13.928388,13.928388,12.649111,12.369317,11.18034,11.045361,11.045361,11.18034,10.198039,10.198039,9.219544,13.341664,10.198039,6.708204,5.385165,7.28011,11.18034,14.764823,17.888544,18.384776,19.646883,19.235384,19.026298,17.029386,16.278821,14.56022,12.649111,11.7047,10.440307,9.219544,9.055385,10.440307,13.416408,17.492856,20.59126,23.706539,25.942244,14.641707,14.21557,13.470296,12.727922,11.3137085,9.986544,8.726811999999999,8.5207975,8.516635,8.640901,8.2525245,7.908327,7.521158,7.226812,8.9091105,9.8733045,10.7849395,11.283678,11.547777,10.750760999999999,9.6313385,10.4430805,11.646902,11.739356,12.365058000000001,11.137464,18.500504,19.0918835,20.487129,20.825296,21.873769000000003,21.7905805,21.381794499999998,20.260865,19.165927500000002,17.765753,17.230860999999997,16.666733,15.638489499999999,15.5,14.675558500000001,14.2002685,13.5382905,13.584938,13.7631345,13.9135115,14.265245499999999,15.3154285,15.404836500000002,14.6164855,14.167418000000001,13.647983
sujin_stand_normal_11,0.1,14.56022,16.492423,17.262677,16.278821,16.124515,14.142136,13.0,11.045361,9.055385,8.544004,7.615773,7.81025,7.071068,7.211103,7.211103,6.324555,5.09902,5.09902,5.0,6.403124,8.062258,10.77033,12.083046,13.0,12.083046,11.18034,24.186773,26.476405,28.160256,27.856777,25.495098,21.954498,17.492856,12.529964,7.28011,5.0,7.28011,11.18034,15.297059,17.464249,19.646883,21.84033,22.472205,22.847319,21.931712,21.023796,18.788294,16.155494,12.649111,10.0,8.944272,9.219544,10.77033,13.038405,14.035669,16.124515,16.278821,17.262677,16.124515,15.132746,14.035669,13.038405,12.041595,11.045361,9.055385,8.246211,8.544004,8.062258,7.81025,8.485281,8.602325,9.433981,8.944272,8.944272,7.615773,6.324555,5.09902,4.123106,18.248288,21.377558,23.769729,23.086793,22.847319,21.023796,19.235384,15.264338,12.529964,8.944272,6.324555,5.09902,5.0,6.403124,7.81025,10.0,12.041595,13.453624,15.0,16.643317,17.0,17.0,16.552945,15.652476,13.892444,12.041595,14.641707,14.21557,13.470296,12.727922,11.3137085,9.986544,8.726811999999999,8.5207975,8.516635,8.640901,8.2525245,7.908327,7.521158,7.226812,8.9091105,9.8733045,10.7849395,11.283678,11.547777,10.750760999999999,9.6313385,10.4430805,11.646902,11.739356,12.365058000000001,11.137464,18.500504,19.0918835,20.487129,20.825296,21.873769000000003,21.7905805,21.381794499999998,20.260865,19.165927500000002,17.765753,17.230860999999997,16.666733,15.638489499999999,15.5,14.675558500000001,14.2002685,13.5382905,13.584938,13.7631345,13.9135115,14.265245499999999,15.3154285,15.404836500000002,14.6164855,14.167418000000001,13.647983
sujin_stand_normal_11,0.2,18.11077,15.033296,12.041595,9.486833,8.062258,7.81025,7.615773,7.28011,8.062258,7.0,7.071068,7.28011,6.708204,7.211103,7.071068,8.062258,8.944272,10.440307,10.440307,10.440307,10.440307,9.486833,8.246211,6.082763,5.09902,4.472136,6.0,4.242641,7.071068,12.0,17.029386,21.0,24.020824,26.172505,27.658633,26.248809,25.079872,22.36068,18.35756,15.264338,11.661904,7.615773,4.0,4.472136,7.28011,11.045361,15.0,18.027756,21.023796,23.086793,23.086793,22.090722,27.658633,26.172505,23.345235,20.518285,17.029386,13.601471,11.18034,9.486833,10.049876,10.049876,11.18034,12.165525,13.341664,14.142136,14.142136,15.132746,15.132746,14.142136,13.152946,12.369317,11.7047,11.18034,10.816654,11.401754,10.630146,10.630146,12.206556,9.219544,5.830952,5.09902,8.485281,11.401754,15.0,17.804494,19.104973,19.849433,19.416488,18.35756,17.464249,15.811388,14.317821,12.165525,11.045361,9.219544,8.544004,8.602325,10.630146,13.601471,17.492856,21.095023,24.413111,25.806976,10.630146,12.041595,13.601471,13.892444,14.764823,14.764823,13.416408,13.416408,12.529964,10.29563,8.602325,6.403124,4.242641,2.236068,2.0,4.242641,7.211103,10.29563,12.649111,15.132746,16.0,15.132746,14.56022,13.416408,11.401754,8.602325,21.470911,23.323808,24.413111,24.839485,23.430749,21.260292,17.804494,14.422205,11.7047,11.045361,11.18034,12.083046,13.038405,14.422205,15.811388,16.401219,17.029386,17.029386,17.029386,16.278821,14.866069,14.21267,13.038405,10.77033,10.198039,9.219544
sujin_stand_normal_11,0.30000000000000004,18.11077,15.297059,12.649111,10.0,9.219544,8.544004,9.219544,9.0,9.055385,9.219544,8.246211,7.615773,7.211103,6.403124,6.708204,7.28011,8.246211,10.0,10.0,11.045361,11.0,9.0,8.062258,6.082763,4.472136,2.828427,4.472136,2.828427,6.082763,11.045361,16.03122,21.0,24.083189,26.305893,26.683328,25.298221,23.769729,21.470911,17.492856,13.892444,9.433981,5.385165,3.162278,5.09902,9.055385,13.038405,17.117243,20.099751,22.203603,24.020824,25.019992,23.021729,10.29563,11.401754,13.152946,14.035669,15.033296,15.033296,15.033296,14.142136,13.152946,12.165525,10.198039,9.219544,8.062258,8.0,7.071068,7.28011,7.615773,8.602325,8.485281,8.485281,8.485281,8.485281,7.81025,6.403124,5.385165,4.123106,16.492423,18.681542,20.248457,21.023796,20.124612,18.867962,16.643317,14.422205,10.816654,8.062258,5.385165,5.0,4.472136,5.830952,7.211103,8.602325,10.816654,11.661904,13.0,13.928388,14.56022,15.297059,14.317821,13.341664,12.369317,10.29563,11.18034,12.649111,12.529964,13.038405,12.806248,12.806248,12.806248,12.041595,11.401754,10.0,8.944272,6.708204,5.09902,3.0,2.0,4.242641,6.708204,9.219544,12.041595,14.142136,14.56022,14.317821,14.422205,12.041595,11.18034,9.219544,22.803509,24.758837,26.172505,26.248809,25.0,22.203603,19.209373,15.556349,13.038405,12.649111,12.041595,14.142136,15.524175,15.811388,16.763055,18.027756,18.027756,18.027756,17.088007,17.464249,15.652476,15.264338,13.601471,12.041595,11.18034,10.198039
sujin_stand_normal_11,0.4,18.027756,15.297059,12.041595,9.219544,8.944272,8.485281,8.944272,9.486833,9.219544,9.055385,8.0,8.062258,7.28011,6.708204,6.403124,7.211103,8.544004,9.219544,10.198039,10.198039,10.049876,9.055385,8.062258,6.0,4.123106,2.828427,5.385165,2.0,5.830952,10.29563,15.652476,19.723083,23.021729,26.248809,26.172505,26.248809,24.207437,21.095023,17.492856,13.416408,9.433981,5.830952,2.236068,3.605551,8.246211,12.369317,16.492423,19.646883,21.84033,24.041631,24.351591,23.4094,18.6565005,19.5249345,18.460449999999998,17.757102500000002,16.1743945,14.4836885,13.159030999999999,12.262516000000002,11.7932165,10.9343275,11.01595,10.9210305,11.012896000000001,10.757940999999999,10.571068,10.711123,11.586061,10.676619500000001,10.631937,10.3459185,10.1321145,9.6863275,9.306428499999999,8.944272,7.717520499999999,7.086491,15.404836500000002,15.078737499999999,13.835784,13.2965135,14.6373355,15.532555499999999,16.246428,15.548547499999998,14.9608135,13.4576115,11.8005375,10.746428,10.7703295,10.634212,10.113891500000001,10.4471095,10.3800425,10.701961,11.0026315,11.5977915,12.986829,14.824555499999999,16.2618215,17.793516500000003,18.540018,18.6704955,9.486833,10.29563,12.206556,12.806248,13.453624,13.453624,12.727922,11.313708,10.630146,9.219544,7.81025,5.830952,3.605551,1.0,2.236068,6.324555,8.246211,12.0,15.132746,16.492423,17.088007,17.492856,16.401219,14.866069,13.038405,10.440307,21.954498,25.942244,26.400758,26.925824,25.298221,23.086793,18.973666,15.652476,13.038405,11.401754,10.77033,12.165525,14.0,14.0,16.03122,16.03122,17.029386,16.124515,16.124515,15.297059,14.317821,12.649111,11.18034,10.0,8.602325,8.246211
sujin_stand_normal_11,0.5,18.384776,14.56022,11.045361,10.049876,8.062258,8.485281,8.944272,8.544004,9.486833,9.219544,9.055385,8.0,7.28011,6.708204,7.81025,8.485281,9.433981,10.29563,11.18034,11.18034,11.18034,9.848858,9.486833,7.28011,6.0,4.123106,5.0,3.162278,7.211103,12.083046,17.464249,21.470911,24.698178,27.202941,27.658633,26.870058,24.839485,22.203603,17.492856,13.892444,9.433981,6.403124,3.162278,4.242641,7.615773,12.649111,15.811388,18.973666,22.472205,23.769729,23.769729,22.847319,10.29563,12.041595,14.21267,15.811388,16.643317,16.643317,17.204651,15.811388,15.0,14.21267,12.806248,10.630146,10.0,8.062258,7.615773,7.071068,7.0,7.28011,7.615773,8.062258,8.062258,8.602325,7.81025,7.071068,5.656854,4.472136,18.11077,21.023796,22.0,23.021729,21.095023,19.235384,16.278821,13.341664,10.198039,6.082763,4.123106,3.605551,5.09902,7.0,8.0,10.049876,11.401754,13.601471,14.866069,15.652476,16.124515,16.643317,15.0,14.422205,12.529964,10.440307,19.026298,16.0,13.0,11.045361,8.246211,5.830952,5.830952,6.082763,8.062258,10.198039,11.401754,13.341664,14.142136,16.03122,16.0,15.132746,14.56022,12.083046,9.433981,5.656854,2.0,2.236068,6.403124,9.433981,11.7047,13.152946,12.083046,12.165525,13.152946,16.155494,19.697716,22.847319,26.0,26.570661,26.925824,25.495098,23.194827,20.223748,17.117243,14.142136,12.369317,9.848858,9.219544,9.433981,10.77033,13.341664,15.132746,18.027756,19.026298,20.024984,21.023796,21.023796
sujin_stand_normal_11,0.6000000000000001,12.649111,13.601471,14.56022,14.56022,13.601471,11.401754,10.198039,9.055385,7.0,6.082763,6.324555,5.830952,5.656854,5.656854,5.830952,5.830952,5.385165,4.123106,3.0,3.605551,5.0,5.385165,6.324555,7.28011,8.544004,8.544004,17.720045,19.313208,19.235384,18.867962,17.804494,14.866069,11.313708,7.81025,3.605551,2.828427,6.082763,9.055385,12.165525,13.341664,14.866069,16.155494,16.552945,15.652476,16.124515,14.764823,12.529964,11.18034,8.246211,7.071068,6.403124,8.602325,9.433981,10.440307,13.038405,15.033296,16.03122,16.03122,16.03122,16.0,15.0,13.0,12.0,10.0,9.0,8.062258,6.324555,5.830952,7.071068,7.211103,7.615773,8.246211,8.246211,8.062258,8.0,7.071068,6.082763,4.472136,18.601075,20.808652,23.323808,22.825424,22.36068,20.615528,18.027756,14.866069,10.440307,7.615773,5.0,4.123106,4.123106,6.324555,7.615773,9.848858,11.401754,13.341664,15.132746,16.03122,17.0,17.029386,16.03122,15.0,13.038405,10.440307,10.440307,11.18034,12.041595,12.041595,12.041595,12.0,11.0,10.0,8.0,7.071068,5.0,4.0,2.0,1.0,2.828427,5.656854,8.485281,10.0,12.529964,13.928388,14.317821,14.035669,12.0,11.18034,8.544004,6.403124,18.973666,20.615528,21.377558,21.213203,19.104973,17.117243,14.142136,12.369317,10.29563,9.899495,10.0,11.18034,12.649111,13.0,13.601471,14.866069,13.601471,13.928388,13.601471,12.369317,12.369317,11.045361,9.0,8.246211,8.062258,7.81025
sujin_stand_normal_11,0.7000000000000001,17.859780999999998,15.066372999999999,12.117332000000001,9.326762500000001,8.828855,8.544004,9.244682999999998,9.4497475,9.1374645,9.609772,9.460407,8.744138,7.8390155,7.071068,7.405125,6.9701640000000005,8.640901,8.9109345,9.63471,10.472428,10.4497475,9.9497475,8.7426405,6.737096,5.04951,3.3839145000000004,4.785578,3.3027755,6.737096,11.656854,16.9852815,20.771040499999998,24.197105,25.857632000000002,26.434033999999997,26.4857095,23.6264425,20.603394,16.56787,13.3772085,9.326762500000001,5.6080585,2.699173,4.561553,8.609772,12.4858865,16.262867,19.8602505,22.056719,23.584991000000002,24.389830500000002,23.183481999999998,9.486833,10.0,12.165525,14.317821,14.56022,15.524175,15.297059,14.317821,14.142136,12.165525,11.18034,9.055385,8.246211,7.28011,5.830952,6.403124,5.830952,6.324555,7.28011,8.062258,8.0,7.071068,7.071068,6.324555,5.385165,5.0,19.849433,21.931712,23.345235,24.083189,22.803509,21.400935,18.027756,15.264338,10.816654,7.211103,5.656854,4.123106,4.472136,5.830952,7.81025,9.433981,11.18034,13.0,14.866069,15.524175,16.492423,16.278821,16.124515,14.142136,12.369317,10.29563,9.899495,12.041595,12.206556,13.038405,13.038405,11.661904,11.661904,10.29563,9.433981,8.062258,5.830952,4.472136,2.236068,1.0,3.162278,5.09902,8.246211,10.049876,12.0,14.035669,14.317821,13.928388,13.416408,11.401754,9.219544,6.708204,18.439089,19.924859,21.540659,21.023796,19.235384,17.0,14.317821,11.7047,10.049876,9.219544,10.29563,11.401754,12.806248,13.453624,14.21267,14.866069,14.866069,14.866069,13.453624,12.727922,12.041595,11.401754,10.29563,9.219544,8.062258,7.615773
sujin_stand_normal_11,0.8,15.264338,12.529964,9.486833,8.0,6.324555,6.403124,7.81025,8.062258,7.615773,8.544004,7.28011,7.071068,6.0,6.082763,6.708204,6.403124,7.071068,8.602325,9.433981,9.433981,9.433981,8.944272,8.062258,6.708204,5.385165,4.0,4.242641,3.0,5.656854,10.0,15.0,18.439089,21.931712,22.671568,23.430749,23.021729,20.59126,18.788294,14.866069,11.7047,8.544004,5.385165,2.236068,3.605551,7.211103,10.29563,13.416408,16.124515,18.867962,20.248457,20.248457,20.248457,8.485281,9.848858,12.369317,14.317821,16.278821,16.278821,15.297059,15.297059,13.601471,12.369317,11.401754,9.219544,8.246211,7.0,7.071068,6.324555,7.211103,7.071068,7.81025,8.602325,9.433981,8.944272,8.544004,7.28011,6.082763,5.0,18.027756,19.924859,21.587033,22.36068,21.213203,20.099751,17.029386,14.0,10.0,7.0,4.123106,2.828427,3.0,5.09902,7.071068,8.062258,10.0,12.041595,14.142136,15.297059,15.524175,15.811388,14.866069,13.601471,11.401754,9.0,16.401219,13.038405,11.18034,8.246211,7.0,6.708204,7.071068,8.062258,9.848858,11.18034,13.0,14.317821,14.764823,15.264338,15.0,14.866069,13.453624,10.816654,8.062258,3.605551,2.0,4.123106,8.544004,10.77033,13.892444,15.0,11.401754,11.401754,12.649111,16.124515,19.104973,23.086793,25.317978,25.495098,25.96151,23.769729,21.931712,19.235384,16.124515,13.416408,10.440307,8.062258,7.28011,8.602325,10.630146,12.806248,15.811388,18.027756,19.416488,20.808652,20.808652,20.0
sujin_stand_normal_11,0.9,18.027756,14.56022,12.165525,8.246211,7.615773,7.071068,7.615773,8.246211,8.062258,8.0,8.0,7.071068,6.324555,6.708204,5.656854,6.708204,7.615773,9.219544,10.198039,10.049876,10.049876,10.049876,8.062258,7.0,5.09902,4.472136,4.472136,3.605551,8.062258,13.0,17.464249,21.931712,25.059928,26.627054,27.802878,26.907248,24.758837,21.260292,17.804494,14.422205,10.0,6.403124,3.0,5.0,8.944272,12.649111,15.811388,18.973666,22.135944,23.4094,24.351591,22.472205,9.486833,10.816654,13.453624,14.866069,15.620499,15.620499,16.278821,14.866069,14.142136,12.727922,11.313708,9.899495,8.485281,7.81025,6.708204,6.082763,6.0,6.082763,6.708204,7.615773,8.062258,7.211103,6.403124,5.656854,4.472136,4.472136,19.026298,22.090722,23.345235,23.537205,22.803509,20.880613,18.027756,14.866069,10.77033,8.246211,5.0,3.605551,4.472136,6.324555,8.246211,10.440307,11.7047,13.416408,15.264338,16.401219,17.029386,17.029386,15.620499,14.21267,12.806248,10.77033,12.206556,14.422205,14.764823,14.764823,14.764823,13.416408,12.529964,11.18034,9.848858,8.544004,6.708204,5.385165,4.0,2.236068,4.123106,6.0,9.055385,11.045361,13.341664,14.56022,15.231546,15.264338,14.21267,12.727922,10.0,7.615773,18.0,19.104973,20.396078,18.681542,17.720045,15.811388,12.369317,10.049876,9.219544,8.062258,9.899495,10.630146,12.206556,13.601471,13.601471,15.0,14.21267,14.21267,12.806248,12.206556,10.816654,9.848858,8.246211,7.071068,8.062258,9.219544
