label,rx,start,rssi_mean,rssi_std,amp_mean,amp_std_time,subcarrier_var_mean,subcarrier_std_mean,temporal_diff_mean_abs,temporal_diff_std,window_var,spectral_total_power,low_band_ratio,mid_band_ratio,dominant_freq_idx,corr_mean_abs,spectral_entropy,peak_to_peak,skewness,kurtosis
skeleton,RX2,0,-39.11,1.9125637244285478,12.024356036958483,0.8498751680784628,23.10507733356527,4.638423548714361,0.2806014799707751,0.5673373378550843,0.7222878013163954,0.7222878013163954,0.40671847670841504,0.5490172979436178,0.0703125,0.5542278273849865,5.169248086392729,5.958372493900304,-3.615344259472173,16.595276853051907
skeleton,RX3,0,-27.52,0.6241794613730894,11.891014586091845,0.7843133594761367,22.326049541284814,4.521215752873891,0.1823397112750832,0.5079831569350577,0.6151474458527435,0.6151474458527435,0.38137575177194083,0.5732444230472995,0.03125,0.6644415893586192,5.073531385001601,5.465962450271691,-4.109280204724517,20.457648147401187
skeleton,RX1,0,-37.32,1.8432579851990336,11.931057708764174,0.8229124881949275,18.771807490314426,4.283880378954234,0.26499276831507057,0.5671579353809009,0.6771849632271665,0.6771849632271665,0.48591872960954013,0.48374252094924136,0.0390625,0.49339793413002203,5.015305601553346,5.457560547444652,-1.3161030277704169,6.086028909126242
skeleton,RX2,100,-38.16,1.5081114017207082,11.783924216403282,0.9446952026813596,25.871494390810817,4.941011122540876,0.2875625481821267,0.5494794729861732,0.8924490259691753,0.8924490259691753,0.4729637520697087,0.4895284167151455,0.0078125,0.6821415334455572,4.910119203965182,5.8352776619171784,-3.1226825686562747,12.762731018870202
skeleton,RX3,100,-27.54,0.5180733538795447,12.086622182766325,0.7921949649193438,21.845461826051963,4.508250255030946,0.18776395556205028,0.5015103546939627,0.6275728624435605,0.6275728624435605,0.3622644852341901,0.5876112882330493,0.0078125,0.6766672767149445,5.24178599072777,5.3868202436697095,-4.971731466166641,25.816809560233768
skeleton,RX1,100,-38.02,1.1830469136936204,12.029748265802219,1.0372006987959093,15.60336329498678,3.903162738693028,0.284819598082525,0.5496108174402996,1.075785289582723,1.075785289582723,0.5954715458951279,0.3744017945879963,0.03125,0.6024119183385593,4.472424283093707,7.239272257958262,-1.5761473926662648,6.89457491647665
skeleton,RX2,200,-38.38,1.9988996973335107,12.038664316151685,0.8492462205415043,19.165562172721923,4.237921651128958,0.2853534943662128,0.5425553450549374,0.7212191431040296,0.7212191431040296,0.457423595814584,0.5000900202919991,0.0078125,0.5494986894666188,5.249935359262899,5.896261720860522,-3.571963857325144,16.12719135715208
skeleton,RX3,200,-27.75,0.7123903424387503,12.06604070462419,0.8191133317173102,23.490136509940072,4.639963051018779,0.2089884989286914,0.523679799851613,0.6709466501970323,0.6709466501970323,0.4009233203112189,0.5544444258654366,0.03125,0.621401846180201,5.0290254512291135,5.854680942960878,-3.8319513322165073,18.890912678569354
skeleton,RX1,200,-38.25,1.3444329659748753,12.090243183728866,0.9409251728842715,16.195522294289308,3.968310724421105,0.3370506204046582,0.5944216150848983,0.8853401809672959,0.8853401809672959,0.47605635928433926,0.4819400830827566,0.03125,0.4356862973084805,4.883628595382632,6.7379925054554715,-3.211880967647702,14.167019961904337
skeleton,RX2,300,-38.97,1.3671503209230509,12.117427934118197,0.8367663004932405,25.400463437634823,4.870882458921861,0.22841649948344664,0.5152354636693053,0.7001778416411439,0.7001778416411439,0.44643655338188193,0.5096978365406647,0.0234375,0.5818395867881879,5.216929486344357,5.7244727227433225,-4.087838081906273,19.324441290749135
skeleton,RX3,300,-27.6,0.6633249580710799,12.142108911077958,0.8237619084579214,22.41749533898551,4.534967114786229,0.19621662211834814,0.5132194615434071,0.6785836818262367,0.6785836818262367,0.4035365664347091,0.5537365210437561,0.0078125,0.6109858978400374,5.134049624800252,5.851092597332412,-4.2690645889958025,20.874736117881206
skeleton,RX1,300,-38.26,1.2539537471533788,12.000169936118668,0.8751540378695464,16.18936424662482,3.966219297672099,0.3115298129049447,0.5853200409301597,0.7658945899993715,0.7658945899993715,0.5162178090917742,0.4429018789429695,0.0390625,0.4782672686367254,4.943139287688924,6.168444253636642,-2.082538647785464,9.292403935668892
skeleton,RX2,400,-39.0,1.0677078252031311,12.22901464459602,0.8556419516646167,28.430587960298098,5.174359299739411,0.24441146462818564,0.5491492392452381,0.7321231494484343,0.7321231494484343,0.4290836156021946,0.5319346309677884,0.015625,0.6920524583375522,5.097175257816833,5.263586537840052,-3.3379888910291493,13.955891034507786
skeleton,RX3,400,-27.56,0.5161395160225576,12.108082527405687,0.7905667540979672,24.39560849393514,4.806295032686995,0.21866843429654714,0.5094615159789216,0.6249957926849957,0.6249957926849957,0.35769797967104683,0.594979898892171,0.03125,0.6411408662828434,5.117504871103758,5.665492436034772,-4.4008471143763455,22.14522278577192
skeleton,RX1,400,-38.16,1.0461357464497616,12.148822721043935,1.010542786157702,14.159992297003985,3.7016401924865794,0.3384636131957514,0.5922473938539247,1.021196722655371,1.021196722655371,0.5406389361821227,0.42138016613508456,0.0078125,0.5577386361886744,4.875053968372005,6.728399758714461,-2.804196068801046,12.001123950527855
skeleton,RX2,500,-38.34,1.9759554650851827,11.919703612497928,0.9036061125579079,20.942924563781816,4.428965442587545,0.2766787404551882,0.536580299979787,0.8165040066520146,0.8165040066520146,0.49676356806499966,0.46521793719462357,0.0390625,0.5868420610009375,4.960459337138824,5.9006643191448225,-2.865281218909375,11.690612219713566
skeleton,RX3,500,-27.76,0.7227724399837061,12.126541785053734,0.8227596520545165,21.815092963719312,4.5224063155871015,0.21017924733695806,0.5203992707925696,0.6769334450488692,0.6769334450488692,0.37108445994179123,0.5820413862769687,0.0078125,0.6162185204633093,5.184154385034629,5.686916192029311,-4.40108725463317,21.866203540024788
skeleton,RX1,500,-37.6,1.7262676501632068,12.304929278738433,1.347525593453247,15.228230489512653,3.8347468623336387,0.38502489860664624,0.6396315197742458,1.8158252250115265,1.8158252250115265,0.7598888780821658,0.21865475504578558,0.03125,0.5917357434555636,4.345681651741508,8.439380172633587,-0.6942636489005821,2.512971019179007
skeleton,RX2,600,-39.17,1.3420506696842707,11.876333445131907,0.9160621597573247,16.391230305537803,3.8126010176389253,0.30110431493855394,0.5469628109032217,0.8391698805392545,0.8391698805392545,0.5377550320348445,0.4218450970693978,0.015625,0.5695478186887167,4.983094068828468,6.034110889878609,-2.9522286659528527,12.167970914842295
skeleton,RX3,600,-27.54,0.49839743177508444,12.13501743212941,0.824345449562626,27.224055162613986,5.0391883278718455,0.19928618547845378,0.5131096748425015,0.679545420214608,0.679545420214608,0.4111943701053122,0.5412928013381294,0.0390625,0.6958377498335859,5.204235116379209,5.87218908863997,-4.2550701183197654,21.402355285959374
skeleton,RX1,600,-38.49,1.0535179163165664,11.885342007137861,1.087363785466118,16.646494618246496,4.040033956268329,0.25555119150592115,0.5273360124527332,1.1823600019432055,1.1823600019432055,0.6735857610799619,0.2994489675303958,0.0078125,0.5897471593547259,4.293804129247734,7.249822073990941,-1.342721459478198,6.138264152974987
skeleton,RX2,700,-39.2,1.1916375287812984,12.045883398525152,0.8306811010246061,27.606057535676555,5.11583578435855,0.23365902754054454,0.5397520298106628,0.6900310915994515,0.6900310915994515,0.39983009780123885,0.5555165108009044,0.0078125,0.7110990539721525,5.046282389622471,5.371134705430939,-3.903555914188307,18.125942579562064
skeleton,RX3,700,-27.57,0.5148786264742401,12.171089947908841,0.7868643120095656,26.57466057691023,4.969529360039483,0.19504674649296252,0.507776943928331,0.6191554455142869,0.6191554455142869,0.35266666171113714,0.5977625648350038,0.0234375,0.6957667346034101,5.250888129824247,5.477425047550984,-4.66009146691674,23.79684657136448
skeleton,RX1,700,-38.71,0.7911384202527393,12.077341119694404,0.9569552824808378,15.213100079175003,3.860537072561189,0.2674855536898814,0.546574158375985,0.9157634126679803,0.9157634126679803,0.515481545575845,0.45146815416055713,0.03125,0.5644730245451878,4.730075616907989,6.4173356859184665,-2.8465580057440683,12.540209097457172
skeleton,RX2,800,-38.11,1.9844142712649493,11.794834644013681,0.9287383655019926,21.09343167784781,4.446062363022172,0.29428313521788907,0.5466700818260336,0.8625549515553133,0.8625549515553133,0.514269182090387,0.44898403440870543,0.0390625,0.5909270871329689,4.824437314378955,5.767053946992418,-2.9094548076278453,10.74757057927115
skeleton,RX3,800,-27.68,0.7858753081755401,12.190991415759324,0.8992533624457185,21.080682228615604,4.458680690054874,0.21854534849261206,0.518371251422532,0.8086566098699308,0.8086566098699308,0.452730223398317,0.5041268116713888,0.0234375,0.6744668943554164,5.101923699172746,6.002128072256955,-4.054298877046594,19.139299722272423
skeleton,RX1,800,-37.74,1.5596153371905521,11.87319899555524,0.9552681359354053,16.46206219323535,3.9818787325188243,0.3040937284586115,0.5636177748593251,0.912537211533504,0.912537211533504,0.5421460319440132,0.419953975800996,0.015625,0.48724022694600444,4.958121388296532,7.44119254024621,-2.363289938381623,10.969871221931212
skeleton,RX2,900,-37.95,1.6209565077447332,11.611144916999148,0.8332300947807579,22.242303302724814,4.58370389068146,0.29360847863510814,0.5578552072236563,0.6942723908483509,0.6942723908483509,0.4754634981015486,0.48596273833004366,0.03125,0.6418244039367842,5.159038182442444,5.147751799663528,-2.4572397453909827,9.185128919421594
skeleton,RX3,900,-27.42,0.5509990925582364,12.238630310967164,0.9051701941772438,18.014569372527447,4.067342819409531,0.21091432142651692,0.5000961127070422,0.8193330804268691,0.8193330804268691,0.49121885192931414,0.46709352515974834,0.0390625,0.5888156510721778,4.951928286174931,6.275235918039699,-4.107748931799846,19.289222441961453
skeleton,RX1,900,-37.25,1.3143439428094916,11.796309544526006,0.8773178165581818,15.276209143331617,3.8529688679694156,0.29832720830566667,0.5493266328705206,0.7696865512504155,0.7696865512504155,0.5053068415527379,0.4594241272603869,0.0703125,0.5226585446863019,4.80432537785887,6.229654224410658,-2.2099712080434775,10.181266345544776
skeleton,RX2,1000,-38.72,1.2734205903785283,11.955517907403593,0.7924196021179994,24.226418904644074,4.745139496090868,0.21788016389484063,0.5112588441587724,0.6279288258208487,0.6279288258208487,0.39824630906013225,0.5530284593662633,0.0390625,0.669782552619311,5.174527399817926,5.610129306311701,-4.510306155795138,22.647407462041574
skeleton,RX3,1000,-27.53,0.5187484939737176,12.169838511133324,0.828203913277494,20.300620849235415,4.299863502756517,0.2110615344646187,0.5391712545362591,0.6859217219681548,0.6859217219681548,0.3946883660075284,0.5579557696976405,0.0703125,0.6591486513828896,5.1060981305593085,5.7853476855120585,-4.267387497336419,21.071956902155353
skeleton,RX1,1000,-37.17,1.3494813818648999,12.186191992493315,1.198275189906916,15.283429520737215,3.8577650839003694,0.40837618536728587,0.6431960633780732,1.4358634307464553,1.4358634307464553,0.681769154384168,0.2884154617011418,0.03125,0.6442644970634815,4.812129139987855,8.123885425394302,-1.2451412493468543,5.834322869114159
skeleton,RX2,1100,-38.5,2.3043437243605824,12.216767381299228,0.8987716818387842,19.204271911548428,4.220792693928293,0.23747707168872953,0.5182843670522977,0.8077905360753167,0.8077905360753167,0.480530450866104,0.47872223857662843,0.03125,0.5652809947522436,5.102415606833544,6.333709999046682,-3.4833480774961108,16.33017682931866
