label,rx,start,rssi_mean,rssi_std,amp_mean,amp_std_time,subcarrier_var_mean,subcarrier_std_mean,temporal_diff_mean_abs,temporal_diff_std,window_var,spectral_total_power,low_band_ratio,mid_band_ratio,dominant_freq_idx,corr_mean_abs,spectral_entropy,peak_to_peak,skewness,kurtosis
skeleton,RX2,0,-42.84,3.3636884516851437,12.652276206617213,0.911623651465578,15.20919641525782,3.765265726291702,0.3054471249469537,0.5823422733136061,0.8310576819114337,0.8310576819114337,0.48897964991847004,0.4693204969477124,0.046875,0.3901710140046571,5.03748377084874,5.931282213011505,-2.810481027962609,11.116745140832425
skeleton,RX3,0,-33.97,1.3073255141700557,12.140878433071999,0.9171020223261975,19.109845868030174,4.2404939147407195,0.22071556485295685,0.5090731931764685,0.8410761193548015,0.8410761193548015,0.49101990463670875,0.4681871446288026,0.0234375,0.608850496303569,5.106342907978068,6.268526005794702,-3.8722137242149235,17.7601092535198
skeleton,RX1,0,-32.84,1.111035552986492,12.574250411396399,1.0939724952308176,26.600666206992827,4.942748085076963,0.22429633542149657,0.5156781907592863,1.1967758203215413,1.1967758203215413,0.6005854413494357,0.3649287835640255,0.0078125,0.5970176941612991,4.62197790192979,6.843035706122693,-2.8946701814052993,11.767178529942134
skeleton,RX2,100,-43.17,3.184509381364734,12.575764588196613,0.9247824108336995,15.20456950457244,3.7933385794549417,0.3020912554936373,0.5793156080197611,0.8552225073873894,0.8552225073873894,0.5136775186326281,0.44965974087316923,0.015625,0.3805041711978453,4.85250217351849,6.06382565327747,-2.6886188352401166,11.15603190685898
skeleton,RX3,100,-33.49,1.4525494828060077,12.05728102408983,0.7762434190482954,20.22060560679546,4.373058661409453,0.1953413258755558,0.5065903235516093,0.6025538456157875,0.6025538456157875,0.3727316895667367,0.5786704564047602,0.0078125,0.5326896158143025,5.175789052372972,5.581982695127057,-4.5182932780721226,23.214183115890023
skeleton,RX1,100,-33.79,2.624099845661365,12.125380431407173,0.9540651969676925,21.523619198866335,4.492994417513724,0.2061447492588534,0.51607286290728,0.910240400065002,0.910240400065002,0.5405654212207317,0.42389926842272285,0.03125,0.6306237826228167,4.652579459416501,6.486281392679629,-2.779243145601613,12.146388077712059
skeleton,RX2,200,-44.24,3.134070835191828,12.012749602609832,1.1092006522543325,19.26277442498399,4.28804997073768,0.3397524429393698,0.5470316928137096,1.2303260869614367,1.2303260869614367,0.5983824619156651,0.37234164197113195,0.0078125,0.3483802466439306,4.686198217478611,7.039469720608686,-2.5383339443029067,9.031621316051428
skeleton,RX3,200,-33.79,1.1339753083731585,12.019107107270331,0.793280193400609,17.278011860557413,3.9837163493084726,0.22731122101306134,0.5334166024389023,0.6292934652417076,0.6292934652417076,0.33808592474146604,0.6153222240401295,0.0703125,0.6015119948691537,5.314936546071148,5.692725123501785,-4.685432914628039,23.831236443942597
skeleton,RX1,200,-33.14,1.2249081598226048,11.954882125982248,1.0009000015659868,20.949037840338963,4.462255957118775,0.24633465634359034,0.5256699927156578,1.0018008131347924,1.0018008131347924,0.60736711599472,0.3606160187383885,0.015625,0.6057603413722623,4.639785081445213,6.455386287484153,-2.2221762747018676,8.84584512776212
skeleton,RX2,300,-41.4,2.778488797889961,12.49460332722485,0.8592470094887085,12.497498763810425,3.457074657536572,0.261444718316072,0.549028377724427,0.7383054233152886,0.7383054233152886,0.4197443263733598,0.535515417052456,0.0390625,0.41567927736647176,4.986465091983408,5.785360993018766,-3.7848465764038988,17.833628066934093
