label,rx,start,rssi_mean,rssi_std,amp_mean,amp_std_time,subcarrier_var_mean,subcarrier_std_mean,temporal_diff_mean_abs,temporal_diff_std,window_var,spectral_total_power,low_band_ratio,mid_band_ratio,dominant_freq_idx,corr_mean_abs,spectral_entropy,peak_to_peak,skewness,kurtosis
skeleton,RX2,0,-38.96,1.3410443691392169,12.52056705285245,0.8445815959944536,19.136383691314855,4.281577279238128,0.2016168856830566,0.5621564185837141,0.7133180722925384,0.7133180722925384,0.425152279553502,0.5331982818606701,0.046875,0.6264857658341084,5.143024665062322,6.29669396643808,-2.9800669719902193,14.890455239331502
skeleton,RX3,0,-34.32,1.2155657119218193,12.432562626245794,0.8292953714256297,20.390231392365123,4.39958821096723,0.21041549149216113,0.5341812820137989,0.6877308130679731,0.6877308130679731,0.38707389912968165,0.566955353538543,0.0703125,0.5957778194575287,5.2292863824583575,5.965467408719407,-4.204002379775196,20.885310696931956
skeleton,RX1,0,-34.3,1.2449899597988734,12.399857090656388,1.3280185893206418,17.932493726140578,3.9979188340153926,0.2798313027601669,0.5438302250696742,1.7636333735811878,1.7636333735811878,0.7804375817860859,0.20206436620656493,0.03125,0.6399168747222791,4.02318296758858,7.173276173005367,-0.5524228729523457,1.956281924905186
skeleton,RX2,100,-39.51,0.7549172140042907,12.59955840785015,0.9608116461963844,19.72756178707755,4.1902632054353015,0.256262000792848,0.5544600208505993,0.9231590194666063,0.9231590194666063,0.5209919504523075,0.44471062782070725,0.0390625,0.5817345724221067,5.019690774378969,5.8267481907640635,-2.8214067163068903,10.835614921917658
skeleton,RX3,100,-34.26,1.213424904969401,12.202126565066157,0.8790294721467556,15.369701026883817,3.705463939692421,0.21531780536775336,0.5333186457016035,0.7726928129026038,0.7726928129026038,0.47705385189749433,0.48248838620799306,0.015625,0.5995619801860046,5.061343080500089,5.764466435764609,-3.363304276756803,15.070020228973089
skeleton,RX1,100,-34.17,1.0005498488331304,12.911948389293801,1.3502596793419117,22.695963409666,4.551838346891484,0.29144312685387597,0.5982711680439151,1.8232012016565218,1.8232012016565218,0.7172820630302418,0.2607914155863966,0.03125,0.6591285900162412,3.8561609923366653,7.786566686304411,-1.3907700242655838,3.5166244373035873
skeleton,RX2,200,-39.29,0.7911384202527393,12.221276364007748,0.7214525157351208,19.561365419427787,4.3392008969080855,0.21207032322257274,0.5508950578223176,0.5204937324605347,0.5204937324605347,0.2609693712846041,0.6912015140256704,0.109375,0.656428412536372,5.265319684817196,5.7630459008175885,-3.5560340448912724,19.135142565224875
skeleton,RX3,200,-34.08,1.1973303637676613,12.345288880845427,0.8053020339359315,15.218139252651563,3.7242940845837804,0.1898759613405867,0.5287792482467711,0.6485113658613482,0.6485113658613482,0.39961859130747,0.5558362858340753,0.046875,0.5689679827625107,5.247087203249341,5.497054158936028,-4.183548872896232,20.552415873298305
skeleton,RX1,200,-34.37,0.8204267182387468,12.760742145781988,1.362100496475722,23.361274946028797,4.679838493266469,0.23123990500351685,0.5410720443197605,1.8553177624994077,1.8553177624994077,0.7596713706569259,0.22179401752232325,0.0078125,0.6629056477604527,3.9606023826269223,7.362782105936952,-1.1188758145887612,2.0943399845602837
skeleton,RX2,300,-39.49,0.5743692192309752,12.530547949826065,1.0833728034139403,20.3825416399962,4.31526146719445,0.2585820375548208,0.53222303608563,1.1736966311769796,1.1736966311769796,0.6386562551881284,0.33012440410856997,0.03125,0.6786879719675133,4.6284035765512455,6.725602531021222,-2.217496198333771,8.657519740570292
skeleton,RX3,300,-33.97,1.144159079848602,12.252810959191391,0.9306586959836661,18.584639457338813,4.136356442191751,0.2156642575789784,0.513651888317496,0.8661256084100178,0.8661256084100178,0.519675565175759,0.43963036041849374,0.0234375,0.5997139423410284,4.9672628966384424,6.064428937890368,-3.527367666089524,15.456885639265657
