label,rx,start,rssi_mean,rssi_std,amp_mean,amp_std_time,subcarrier_var_mean,subcarrier_std_mean,temporal_diff_mean_abs,temporal_diff_std,window_var,spectral_total_power,low_band_ratio,mid_band_ratio,dominant_freq_idx,corr_mean_abs,spectral_entropy,peak_to_peak,skewness,kurtosis
skeleton,RX1,0,-38.37,1.6532090007013631,11.494365580196684,0.9081958184062724,17.339161047442605,4.115546608527144,0.23571211313953117,0.4855993939988487,0.8248196445706387,0.8248196445706387,0.5452408280485903,0.4163270987684255,0.03125,0.4322243228871118,4.947045300466244,6.310078849402682,-3.3111993734177405,14.407904528389938
skeleton,RX2,0,-37.23,1.9434762668990844,12.114569680993041,0.8576303026955759,23.275104041791533,4.712035701530883,0.2529999600715408,0.5332289507799924,0.735529736101705,0.735529736101705,0.42466026307138577,0.5326688699045947,0.03125,0.6471975163899124,4.978759423776047,6.030538187541367,-3.497628255839251,16.41018295721168
skeleton,RX3,0,-27.49,0.6081940479813988,12.183024432247205,0.8641121807426455,24.920267911566803,4.873550824883993,0.20240020777455164,0.5285652187315049,0.7466898609078104,0.7466898609078104,0.4625614470027977,0.49495778367262755,0.0390625,0.6949265677759583,5.06188740301617,6.745096079609996,-3.4121204835307766,17.48394580850795
skeleton,RX1,100,-39.03,0.3303028912982749,11.276305019182693,0.9033942212710084,19.421162395283794,4.343996474828737,0.3008069261534007,0.5948318162239564,0.8161211190258518,0.8161211190258518,0.4613953371086086,0.5044118979965835,0.0546875,0.5351231975907392,5.0149242567957035,6.16017808754105,-1.9658807258633908,8.441560610805828
skeleton,RX2,100,-37.53,1.5261389189716643,11.606464448516858,0.8781513697037759,26.136817121800533,4.963750275314323,0.3280668859230189,0.5726362772666607,0.7711498281126177,0.7711498281126177,0.4783462847525773,0.48480820870129704,0.0078125,0.6740559838304838,5.1294870938685495,5.622137026303756,-2.687113940549577,10.1145544810617
skeleton,RX3,100,-27.62,0.48538644398046393,12.081184096016152,0.8174858156683549,25.499615462779275,4.850313229565183,0.18943782783009602,0.49554128589978375,0.6682830588189554,0.6682830588189554,0.4229538129230619,0.5305181938160858,0.0078125,0.6986201085678673,5.045203203215455,5.708306086274237,-4.640172235616009,23.338132775627027
skeleton,RX1,200,-39.03,0.29849623113198603,11.611146287137563,1.0377184513166715,20.366478375250075,4.454900204538585,0.31844947334060986,0.5947832289953202,1.0768595842030715,1.0768595842030715,0.6106238446179763,0.35152873167287246,0.015625,0.5663251725630296,4.710816639144957,7.001318416226237,-1.4172099618374865,6.238875380045135
skeleton,RX2,200,-37.57,1.5182555779578089,11.858998349289696,0.8127755326471293,31.187730458601326,5.428623906210296,0.25813748777070866,0.5460127440457945,0.660604066469825,0.660604066469825,0.4006984689351503,0.5552904529839892,0.0078125,0.7082252044882746,5.22503442396356,5.530517335115833,-4.097486313936818,19.359981188953302
skeleton,RX3,200,-27.51,0.5195190083144215,12.149711253251207,0.7950610833923334,22.545725890618655,4.546563183960502,0.16243540828825972,0.49327812543764177,0.632122126324991,0.632122126324991,0.3988117459599063,0.553389869146412,0.0390625,0.7357576018164109,5.12674728011663,5.754443271193975,-4.76412732868857,24.448316194354984
skeleton,RX1,300,-38.81,1.5792086625902229,11.805183639256018,1.0091682400085376,20.822929364894218,4.516160997965566,0.36470942899739694,0.6261450206001609,1.0184205366419292,1.0184205366419292,0.5030772278977239,0.468708893243062,0.0625,0.469559882802727,4.906348252815079,6.479015389866732,-1.776289975073756,6.3981135122321735
skeleton,RX2,300,-37.35,1.9563997546513852,11.998136489067393,0.8168639908045011,24.052118490595376,4.7831637325298715,0.23703004506647732,0.5208203141614756,0.6672667794730559,0.6672667794730559,0.4172954483651764,0.535416383331749,0.0390625,0.6463525945615056,5.1757811357670525,5.52105866835317,-4.185267385031351,20.335808619091654
skeleton,RX3,300,-27.68,0.6462197768561406,12.132031584382679,0.817511662224617,24.81639375468671,4.798726553120688,0.19452568011551735,0.5140295162179473,0.6683253178732562,0.6683253178732562,0.36674043834812614,0.5874782460942983,0.1015625,0.6383364800747987,5.175826304819958,5.825646049483298,-4.483893765649709,22.481642877632034
